Position,Hand,Hand Type,Recommended Action
UTG+1,KJo,Marginal,Fold (too weak early)
UTG+1,KQs,Strong,"Call, fold to large 3-bet"
CO,QTo,Marginal,"Call if folded to, fold to aggression"
CO,J9s,Marginal,"Call if folded to, fold to aggression"
UTG+1,A9o,Marginal,Fold (too weak early)
BB,AKs,Premium,Raise (almost always)
CO,AA,Premium,Raise (almost always)
SB,83o,Trash,Fold (unplayable)
UTG+1,72o,Trash,Fold (unplayable)
UTG,QTo,Marginal,Fold (too weak early)
CO,JJ,Strong,"Raise, call 3-bet in position"
MP,72o,Trash,Fold (unplayable)
SB,98s,Speculative,"Call if no raise, fold to raise"
UTG+1,22,Marginal,Fold (too weak early)
UTG,KJo,Marginal,Fold (too weak early)
CO,72o,Trash,Fold (unplayable)
BB,AKs,Premium,Raise (almost always)
MP,98s,Speculative,Fold (not profitable OOP)
UTG,95o,Trash,Fold (unplayable)
MP,KK,Premium,Raise (almost always)
CO,AA,Premium,Raise (almost always)
BB,KJo,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
CO,AJs,Strong,"Raise, call 3-bet in position"
BTN,98s,Speculative,"Call if no raise, fold to raise"
CO,KTs,Speculative,Fold (not profitable OOP)
UTG,QQ,Premium,Raise (almost always)
SB,AJs,Strong,"Raise, call 3-bet in position"
BTN,KQs,Strong,"Raise, call 3-bet in position"
UTG,22,Marginal,Fold (too weak early)
BB,T9s,Speculative,"Call if no raise, fold to raise"
MP,AA,Premium,Raise (almost always)
HJ,A5s,Speculative,Fold (not profitable OOP)
MP,J9s,Marginal,Fold (too weak early)
UTG,72o,Trash,Fold (unplayable)
BTN,QQ,Premium,Raise (almost always)
UTG+1,KTs,Speculative,Fold (not profitable OOP)
CO,98s,Speculative,Fold (not profitable OOP)
MP,22,Marginal,Fold (too weak early)
BTN,QQ,Premium,Raise (almost always)
BTN,J4o,Trash,Fold (unplayable)
MP,AA,Premium,Raise (almost always)
UTG,T9s,Speculative,Fold (not profitable OOP)
UTG,KJo,Marginal,Fold (too weak early)
CO,TT,Strong,"Raise, call 3-bet in position"
MP,AQs,Strong,"Call, fold to large 3-bet"
HJ,QTo,Marginal,"Call if folded to, fold to aggression"
UTG+1,KJo,Marginal,Fold (too weak early)
UTG+1,72o,Trash,Fold (unplayable)
BTN,83o,Trash,Fold (unplayable)
BTN,AJs,Strong,"Raise, call 3-bet in position"
SB,KTs,Speculative,"Call if no raise, fold to raise"
BB,KTs,Speculative,"Call if no raise, fold to raise"
MP,KJo,Marginal,Fold (too weak early)
CO,87s,Speculative,Fold (not profitable OOP)
MP,J9s,Marginal,Fold (too weak early)
HJ,AQs,Strong,"Call, fold to large 3-bet"
CO,J4o,Trash,Fold (unplayable)
MP,KTs,Speculative,Fold (not profitable OOP)
CO,AKs,Premium,Raise (almost always)
BTN,KQs,Strong,"Raise, call 3-bet in position"
BTN,T3o,Trash,Fold (unplayable)
BTN,AJs,Strong,"Raise, call 3-bet in position"
BTN,87s,Speculative,"Call if no raise, fold to raise"
MP,98s,Speculative,Fold (not profitable OOP)
BTN,T9s,Speculative,"Call if no raise, fold to raise"
BTN,KJo,Marginal,"Call if folded to, fold to aggression"
MP,83o,Trash,Fold (unplayable)
BTN,AKs,Premium,Raise (almost always)
UTG+1,A9o,Marginal,Fold (too weak early)
SB,KK,Premium,Raise (almost always)
CO,AKs,Premium,Raise (almost always)
BB,AA,Premium,Raise (almost always)
UTG,83o,Trash,Fold (unplayable)
UTG,72o,Trash,Fold (unplayable)
BTN,AKs,Premium,Raise (almost always)
UTG+1,87s,Speculative,Fold (not profitable OOP)
UTG+1,T3o,Trash,Fold (unplayable)
CO,AQs,Strong,"Raise, call 3-bet in position"
CO,AKs,Premium,Raise (almost always)
MP,95o,Trash,Fold (unplayable)
SB,J4o,Trash,Fold (unplayable)
CO,TT,Strong,"Raise, call 3-bet in position"
SB,J4o,Trash,Fold (unplayable)
BB,87s,Speculative,"Call if no raise, fold to raise"
BTN,T3o,Trash,Fold (unplayable)
SB,KQs,Strong,"Raise, call 3-bet in position"
SB,KJo,Marginal,"Call if folded to, fold to aggression"
BB,AQs,Strong,"Call, fold to large 3-bet"
UTG,KQs,Strong,"Call, fold to large 3-bet"
CO,AA,Premium,Raise (almost always)
CO,T9s,Speculative,Fold (not profitable OOP)
BB,KJo,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
SB,KK,Premium,Raise (almost always)
HJ,22,Marginal,"Call if folded to, fold to aggression"
UTG,J4o,Trash,Fold (unplayable)
HJ,95o,Trash,Fold (unplayable)
CO,TT,Strong,"Raise, call 3-bet in position"
HJ,T9s,Speculative,Fold (not profitable OOP)
MP,TT,Strong,"Call, fold to large 3-bet"
CO,KJo,Marginal,"Call if folded to, fold to aggression"
UTG,KK,Premium,Raise (almost always)
UTG,72o,Trash,Fold (unplayable)
CO,22,Marginal,"Call if folded to, fold to aggression"
HJ,AQs,Strong,"Call, fold to large 3-bet"
SB,AJs,Strong,"Raise, call 3-bet in position"
CO,KTs,Speculative,Fold (not profitable OOP)
BB,AA,Premium,Raise (almost always)
UTG+1,A5s,Speculative,Fold (not profitable OOP)
HJ,JJ,Strong,"Call, fold to large 3-bet"
BB,JJ,Strong,"Call, fold to large 3-bet"
MP,T9s,Speculative,Fold (not profitable OOP)
UTG+1,KQs,Strong,"Call, fold to large 3-bet"
UTG+1,AKs,Premium,Raise (almost always)
HJ,22,Marginal,"Call if folded to, fold to aggression"
BTN,83o,Trash,Fold (unplayable)
BB,AQs,Strong,"Call, fold to large 3-bet"
UTG+1,T3o,Trash,Fold (unplayable)
CO,TT,Strong,"Raise, call 3-bet in position"
UTG+1,T9s,Speculative,Fold (not profitable OOP)
CO,T9s,Speculative,Fold (not profitable OOP)
CO,A9o,Marginal,"Call if folded to, fold to aggression"
BB,22,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
SB,98s,Speculative,"Call if no raise, fold to raise"
SB,AA,Premium,Raise (almost always)
HJ,QTo,Marginal,"Call if folded to, fold to aggression"
HJ,AJs,Strong,"Call, fold to large 3-bet"
UTG,KJo,Marginal,Fold (too weak early)
MP,KJo,Marginal,Fold (too weak early)
MP,95o,Trash,Fold (unplayable)
HJ,TT,Strong,"Call, fold to large 3-bet"
BB,98s,Speculative,"Call if no raise, fold to raise"
UTG,22,Marginal,Fold (too weak early)
SB,AA,Premium,Raise (almost always)
MP,98s,Speculative,Fold (not profitable OOP)
CO,83o,Trash,Fold (unplayable)
BB,KK,Premium,Raise (almost always)
UTG,T9s,Speculative,Fold (not profitable OOP)
CO,AJs,Strong,"Raise, call 3-bet in position"
UTG,98s,Speculative,Fold (not profitable OOP)
UTG+1,TT,Strong,"Call, fold to large 3-bet"
SB,72o,Trash,Fold (unplayable)
UTG+1,T9s,Speculative,Fold (not profitable OOP)
UTG+1,22,Marginal,Fold (too weak early)
UTG+1,87s,Speculative,Fold (not profitable OOP)
HJ,A9o,Marginal,"Call if folded to, fold to aggression"
BB,T9s,Speculative,"Call if no raise, fold to raise"
BB,AA,Premium,Raise (almost always)
UTG,KTs,Speculative,Fold (not profitable OOP)
CO,83o,Trash,Fold (unplayable)
BB,72o,Trash,Fold (unplayable)
BB,KQs,Strong,"Call, fold to large 3-bet"
MP,J9s,Marginal,Fold (too weak early)
SB,T3o,Trash,Fold (unplayable)
UTG+1,J9s,Marginal,Fold (too weak early)
SB,T9s,Speculative,"Call if no raise, fold to raise"
UTG,QTo,Marginal,Fold (too weak early)
HJ,J9s,Marginal,"Call if folded to, fold to aggression"
SB,83o,Trash,Fold (unplayable)
BTN,KQs,Strong,"Raise, call 3-bet in position"
SB,J4o,Trash,Fold (unplayable)
BB,T9s,Speculative,"Call if no raise, fold to raise"
MP,AKs,Premium,Raise (almost always)
BB,AJs,Strong,"Call, fold to large 3-bet"
CO,QQ,Premium,Raise (almost always)
MP,AKs,Premium,Raise (almost always)
SB,AQs,Strong,"Raise, call 3-bet in position"
MP,AJs,Strong,"Call, fold to large 3-bet"
CO,KTs,Speculative,Fold (not profitable OOP)
HJ,87s,Speculative,Fold (not profitable OOP)
MP,KK,Premium,Raise (almost always)
BTN,95o,Trash,Fold (unplayable)
HJ,TT,Strong,"Call, fold to large 3-bet"
MP,22,Marginal,Fold (too weak early)
UTG,AJs,Strong,"Call, fold to large 3-bet"
HJ,KJo,Marginal,"Call if folded to, fold to aggression"
BB,KQs,Strong,"Call, fold to large 3-bet"
BB,AKs,Premium,Raise (almost always)
BTN,AJs,Strong,"Raise, call 3-bet in position"
UTG,J4o,Trash,Fold (unplayable)
MP,AKs,Premium,Raise (almost always)
CO,83o,Trash,Fold (unplayable)
BB,KK,Premium,Raise (almost always)
BTN,72o,Trash,Fold (unplayable)
BTN,AA,Premium,Raise (almost always)
UTG,AQs,Strong,"Call, fold to large 3-bet"
BB,JJ,Strong,"Call, fold to large 3-bet"
UTG,KTs,Speculative,Fold (not profitable OOP)
SB,KTs,Speculative,"Call if no raise, fold to raise"
CO,83o,Trash,Fold (unplayable)
UTG,T9s,Speculative,Fold (not profitable OOP)
BB,KJo,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
HJ,KQs,Strong,"Call, fold to large 3-bet"
MP,T9s,Speculative,Fold (not profitable OOP)
MP,T9s,Speculative,Fold (not profitable OOP)
UTG,72o,Trash,Fold (unplayable)
UTG+1,22,Marginal,Fold (too weak early)
BB,83o,Trash,Fold (unplayable)
UTG,AA,Premium,Raise (almost always)
HJ,JJ,Strong,"Call, fold to large 3-bet"
SB,J4o,Trash,Fold (unplayable)
HJ,98s,Speculative,Fold (not profitable OOP)
UTG,98s,Speculative,Fold (not profitable OOP)
UTG,KTs,Speculative,Fold (not profitable OOP)
CO,KJo,Marginal,"Call if folded to, fold to aggression"
BTN,87s,Speculative,"Call if no raise, fold to raise"
BB,J9s,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
BTN,KQs,Strong,"Raise, call 3-bet in position"
SB,87s,Speculative,"Call if no raise, fold to raise"
UTG+1,83o,Trash,Fold (unplayable)
HJ,T3o,Trash,Fold (unplayable)
UTG+1,QTo,Marginal,Fold (too weak early)
SB,KTs,Speculative,"Call if no raise, fold to raise"
UTG,22,Marginal,Fold (too weak early)
UTG,AKs,Premium,Raise (almost always)
SB,87s,Speculative,"Call if no raise, fold to raise"
BTN,98s,Speculative,"Call if no raise, fold to raise"
CO,72o,Trash,Fold (unplayable)
UTG,KK,Premium,Raise (almost always)
UTG+1,A9o,Marginal,Fold (too weak early)
BB,A5s,Speculative,"Call if no raise, fold to raise"
HJ,22,Marginal,"Call if folded to, fold to aggression"
SB,A9o,Marginal,"Call if folded to, fold to aggression"
UTG+1,83o,Trash,Fold (unplayable)
BTN,AJs,Strong,"Raise, call 3-bet in position"
CO,KK,Premium,Raise (almost always)
SB,TT,Strong,"Raise, call 3-bet in position"
MP,J4o,Trash,Fold (unplayable)
UTG+1,T3o,Trash,Fold (unplayable)
SB,83o,Trash,Fold (unplayable)
CO,T9s,Speculative,Fold (not profitable OOP)
HJ,AJs,Strong,"Call, fold to large 3-bet"
SB,A9o,Marginal,"Call if folded to, fold to aggression"
HJ,A9o,Marginal,"Call if folded to, fold to aggression"
MP,QTo,Marginal,Fold (too weak early)
CO,KTs,Speculative,Fold (not profitable OOP)
UTG,AKs,Premium,Raise (almost always)
UTG,AJs,Strong,"Call, fold to large 3-bet"
MP,83o,Trash,Fold (unplayable)
HJ,95o,Trash,Fold (unplayable)
SB,KQs,Strong,"Raise, call 3-bet in position"
BB,AA,Premium,Raise (almost always)
HJ,QTo,Marginal,"Call if folded to, fold to aggression"
UTG+1,KQs,Strong,"Call, fold to large 3-bet"
BB,JJ,Strong,"Call, fold to large 3-bet"
HJ,JJ,Strong,"Call, fold to large 3-bet"
CO,AKs,Premium,Raise (almost always)
BB,T3o,Trash,Fold (unplayable)
SB,87s,Speculative,"Call if no raise, fold to raise"
BB,87s,Speculative,"Call if no raise, fold to raise"
SB,QQ,Premium,Raise (almost always)
UTG,T3o,Trash,Fold (unplayable)
CO,KTs,Speculative,Fold (not profitable OOP)
UTG,T9s,Speculative,Fold (not profitable OOP)
BTN,KTs,Speculative,"Call if no raise, fold to raise"
CO,AA,Premium,Raise (almost always)
UTG+1,AKs,Premium,Raise (almost always)
BB,KQs,Strong,"Call, fold to large 3-bet"
BB,KQs,Strong,"Call, fold to large 3-bet"
MP,AA,Premium,Raise (almost always)
UTG,KQs,Strong,"Call, fold to large 3-bet"
BB,T9s,Speculative,"Call if no raise, fold to raise"
MP,A9o,Marginal,Fold (too weak early)
UTG+1,QQ,Premium,Raise (almost always)
BB,JJ,Strong,"Call, fold to large 3-bet"
MP,AKs,Premium,Raise (almost always)
UTG+1,QQ,Premium,Raise (almost always)
BTN,QTo,Marginal,"Call if folded to, fold to aggression"
HJ,J4o,Trash,Fold (unplayable)
BB,J9s,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
UTG,A9o,Marginal,Fold (too weak early)
HJ,T9s,Speculative,Fold (not profitable OOP)
BB,JJ,Strong,"Call, fold to large 3-bet"
UTG,98s,Speculative,Fold (not profitable OOP)
SB,72o,Trash,Fold (unplayable)
UTG,A5s,Speculative,Fold (not profitable OOP)
UTG,QQ,Premium,Raise (almost always)
BB,QQ,Premium,Raise (almost always)
CO,JJ,Strong,"Raise, call 3-bet in position"
BB,AQs,Strong,"Call, fold to large 3-bet"
UTG+1,KQs,Strong,"Call, fold to large 3-bet"
UTG,J4o,Trash,Fold (unplayable)
UTG+1,AQs,Strong,"Call, fold to large 3-bet"
HJ,T9s,Speculative,Fold (not profitable OOP)
BTN,98s,Speculative,"Call if no raise, fold to raise"
UTG,A5s,Speculative,Fold (not profitable OOP)
BTN,A5s,Speculative,"Call if no raise, fold to raise"
SB,22,Marginal,"Call if folded to, fold to aggression"
MP,AKs,Premium,Raise (almost always)
BB,KQs,Strong,"Call, fold to large 3-bet"
HJ,KQs,Strong,"Call, fold to large 3-bet"
UTG+1,AQs,Strong,"Call, fold to large 3-bet"
UTG,A5s,Speculative,Fold (not profitable OOP)
HJ,22,Marginal,"Call if folded to, fold to aggression"
BTN,KTs,Speculative,"Call if no raise, fold to raise"
HJ,KJo,Marginal,"Call if folded to, fold to aggression"
MP,J4o,Trash,Fold (unplayable)
BB,J4o,Trash,Fold (unplayable)
CO,AKs,Premium,Raise (almost always)
MP,22,Marginal,Fold (too weak early)
UTG+1,JJ,Strong,"Call, fold to large 3-bet"
MP,95o,Trash,Fold (unplayable)
BB,KQs,Strong,"Call, fold to large 3-bet"
HJ,KK,Premium,Raise (almost always)
BB,AJs,Strong,"Call, fold to large 3-bet"
HJ,83o,Trash,Fold (unplayable)
CO,KJo,Marginal,"Call if folded to, fold to aggression"
HJ,95o,Trash,Fold (unplayable)
BB,83o,Trash,Fold (unplayable)
UTG,83o,Trash,Fold (unplayable)
BB,T3o,Trash,Fold (unplayable)
BTN,KTs,Speculative,"Call if no raise, fold to raise"
UTG+1,QQ,Premium,Raise (almost always)
BB,AQs,Strong,"Call, fold to large 3-bet"
SB,KJo,Marginal,"Call if folded to, fold to aggression"
BTN,T9s,Speculative,"Call if no raise, fold to raise"
CO,J9s,Marginal,"Call if folded to, fold to aggression"
BTN,KJo,Marginal,"Call if folded to, fold to aggression"
MP,98s,Speculative,Fold (not profitable OOP)
BTN,83o,Trash,Fold (unplayable)
UTG+1,95o,Trash,Fold (unplayable)
CO,J9s,Marginal,"Call if folded to, fold to aggression"
SB,AKs,Premium,Raise (almost always)
CO,22,Marginal,"Call if folded to, fold to aggression"
UTG,TT,Strong,"Call, fold to large 3-bet"
HJ,KJo,Marginal,"Call if folded to, fold to aggression"
BTN,87s,Speculative,"Call if no raise, fold to raise"
UTG,KK,Premium,Raise (almost always)
MP,83o,Trash,Fold (unplayable)
BTN,AJs,Strong,"Raise, call 3-bet in position"
HJ,72o,Trash,Fold (unplayable)
CO,QTo,Marginal,"Call if folded to, fold to aggression"
UTG,AA,Premium,Raise (almost always)
UTG,QTo,Marginal,Fold (too weak early)
UTG,22,Marginal,Fold (too weak early)
SB,AJs,Strong,"Raise, call 3-bet in position"
UTG+1,QTo,Marginal,Fold (too weak early)
MP,T3o,Trash,Fold (unplayable)
BB,KQs,Strong,"Call, fold to large 3-bet"
BTN,J4o,Trash,Fold (unplayable)
SB,A9o,Marginal,"Call if folded to, fold to aggression"
BB,KK,Premium,Raise (almost always)
SB,KK,Premium,Raise (almost always)
CO,JJ,Strong,"Raise, call 3-bet in position"
HJ,QTo,Marginal,"Call if folded to, fold to aggression"
HJ,A9o,Marginal,"Call if folded to, fold to aggression"
HJ,AJs,Strong,"Call, fold to large 3-bet"
CO,87s,Speculative,Fold (not profitable OOP)
BTN,TT,Strong,"Raise, call 3-bet in position"
BTN,87s,Speculative,"Call if no raise, fold to raise"
CO,AQs,Strong,"Raise, call 3-bet in position"
BB,AKs,Premium,Raise (almost always)
SB,AA,Premium,Raise (almost always)
MP,A5s,Speculative,Fold (not profitable OOP)
BB,83o,Trash,Fold (unplayable)
HJ,KK,Premium,Raise (almost always)
UTG,72o,Trash,Fold (unplayable)
SB,QQ,Premium,Raise (almost always)
HJ,A9o,Marginal,"Call if folded to, fold to aggression"
UTG+1,AKs,Premium,Raise (almost always)
UTG+1,T3o,Trash,Fold (unplayable)
SB,T3o,Trash,Fold (unplayable)
HJ,AJs,Strong,"Call, fold to large 3-bet"
SB,AA,Premium,Raise (almost always)
UTG+1,KTs,Speculative,Fold (not profitable OOP)
CO,A9o,Marginal,"Call if folded to, fold to aggression"
CO,KK,Premium,Raise (almost always)
BTN,QTo,Marginal,"Call if folded to, fold to aggression"
MP,A5s,Speculative,Fold (not profitable OOP)
SB,QTo,Marginal,"Call if folded to, fold to aggression"
UTG,AJs,Strong,"Call, fold to large 3-bet"
HJ,QQ,Premium,Raise (almost always)
BB,72o,Trash,Fold (unplayable)
UTG,AQs,Strong,"Call, fold to large 3-bet"
CO,QQ,Premium,Raise (almost always)
UTG,JJ,Strong,"Call, fold to large 3-bet"
MP,KK,Premium,Raise (almost always)
CO,T3o,Trash,Fold (unplayable)
BTN,QQ,Premium,Raise (almost always)
BTN,QTo,Marginal,"Call if folded to, fold to aggression"
SB,A9o,Marginal,"Call if folded to, fold to aggression"
BB,KQs,Strong,"Call, fold to large 3-bet"
UTG,AQs,Strong,"Call, fold to large 3-bet"
CO,T3o,Trash,Fold (unplayable)
BTN,KJo,Marginal,"Call if folded to, fold to aggression"
SB,J9s,Marginal,"Call if folded to, fold to aggression"
SB,QTo,Marginal,"Call if folded to, fold to aggression"
UTG,T9s,Speculative,Fold (not profitable OOP)
BB,22,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
HJ,TT,Strong,"Call, fold to large 3-bet"
HJ,QTo,Marginal,"Call if folded to, fold to aggression"
UTG,95o,Trash,Fold (unplayable)
UTG,A5s,Speculative,Fold (not profitable OOP)
UTG+1,87s,Speculative,Fold (not profitable OOP)
MP,83o,Trash,Fold (unplayable)
BTN,JJ,Strong,"Raise, call 3-bet in position"
BB,KK,Premium,Raise (almost always)
MP,22,Marginal,Fold (too weak early)
UTG+1,TT,Strong,"Call, fold to large 3-bet"
UTG,87s,Speculative,Fold (not profitable OOP)
CO,72o,Trash,Fold (unplayable)
BTN,QQ,Premium,Raise (almost always)
CO,98s,Speculative,Fold (not profitable OOP)
BTN,T3o,Trash,Fold (unplayable)
CO,KJo,Marginal,"Call if folded to, fold to aggression"
HJ,JJ,Strong,"Call, fold to large 3-bet"
UTG,95o,Trash,Fold (unplayable)
BTN,QQ,Premium,Raise (almost always)
UTG,JJ,Strong,"Call, fold to large 3-bet"
BTN,AQs,Strong,"Raise, call 3-bet in position"
UTG+1,72o,Trash,Fold (unplayable)
BTN,J9s,Marginal,"Call if folded to, fold to aggression"
SB,22,Marginal,"Call if folded to, fold to aggression"
BB,98s,Speculative,"Call if no raise, fold to raise"
BB,J9s,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
MP,72o,Trash,Fold (unplayable)
MP,TT,Strong,"Call, fold to large 3-bet"
MP,TT,Strong,"Call, fold to large 3-bet"
UTG+1,A9o,Marginal,Fold (too weak early)
SB,JJ,Strong,"Raise, call 3-bet in position"
SB,TT,Strong,"Raise, call 3-bet in position"
UTG+1,QTo,Marginal,Fold (too weak early)
SB,KQs,Strong,"Raise, call 3-bet in position"
HJ,98s,Speculative,Fold (not profitable OOP)
UTG+1,J9s,Marginal,Fold (too weak early)
HJ,J4o,Trash,Fold (unplayable)
CO,T9s,Speculative,Fold (not profitable OOP)
UTG+1,KK,Premium,Raise (almost always)
UTG+1,QQ,Premium,Raise (almost always)
BTN,KK,Premium,Raise (almost always)
UTG,QQ,Premium,Raise (almost always)
SB,KJo,Marginal,"Call if folded to, fold to aggression"
SB,KK,Premium,Raise (almost always)
BTN,AQs,Strong,"Raise, call 3-bet in position"
CO,QQ,Premium,Raise (almost always)
MP,KTs,Speculative,Fold (not profitable OOP)
CO,A5s,Speculative,Fold (not profitable OOP)
BB,J9s,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
BB,A9o,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
HJ,J9s,Marginal,"Call if folded to, fold to aggression"
UTG+1,KJo,Marginal,Fold (too weak early)
BTN,83o,Trash,Fold (unplayable)
BB,98s,Speculative,"Call if no raise, fold to raise"
BTN,72o,Trash,Fold (unplayable)
BTN,J4o,Trash,Fold (unplayable)
CO,QQ,Premium,Raise (almost always)
HJ,TT,Strong,"Call, fold to large 3-bet"
MP,JJ,Strong,"Call, fold to large 3-bet"
SB,AJs,Strong,"Raise, call 3-bet in position"
HJ,AKs,Premium,Raise (almost always)
CO,98s,Speculative,Fold (not profitable OOP)
UTG+1,87s,Speculative,Fold (not profitable OOP)
UTG,87s,Speculative,Fold (not profitable OOP)
MP,A9o,Marginal,Fold (too weak early)
BTN,T3o,Trash,Fold (unplayable)
UTG+1,83o,Trash,Fold (unplayable)
UTG+1,83o,Trash,Fold (unplayable)
HJ,J4o,Trash,Fold (unplayable)
UTG+1,A5s,Speculative,Fold (not profitable OOP)
HJ,AKs,Premium,Raise (almost always)
UTG+1,A9o,Marginal,Fold (too weak early)
BB,JJ,Strong,"Call, fold to large 3-bet"
UTG+1,AA,Premium,Raise (almost always)
UTG,KJo,Marginal,Fold (too weak early)
HJ,AQs,Strong,"Call, fold to large 3-bet"
CO,AJs,Strong,"Raise, call 3-bet in position"
UTG+1,KQs,Strong,"Call, fold to large 3-bet"
UTG+1,A9o,Marginal,Fold (too weak early)
HJ,98s,Speculative,Fold (not profitable OOP)
MP,TT,Strong,"Call, fold to large 3-bet"
UTG+1,J4o,Trash,Fold (unplayable)
BB,KJo,Marginal,"Call if limped, fold to raise unless deep vs weak opponent"
MP,83o,Trash,Fold (unplayable)
